system:index,Name,OBJECTID,altitudeMo,begin,blue,descriptio,drawOrder,end,extrude,green,icon,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,tessellate,timestamp,visibility,.geo
1_2_LE07_106061_20050421_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,216,,0,,0,431,,-1.8883958942278662,132.3502262473484,0.75240993,0.86049014,3454,66,259,1258,488,-1,,-1,
1_2_LE07_106061_20050421_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,329,,0,,0,512,,-1.9222411418124734,132.3213422330717,0.7017495,0.79443634,3064,66,351,1425,537,-1,,-1,
1_2_LE07_106061_20050421_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,278,,0,,0,454,,-1.810762802427502,132.4753709008544,0.7820225,0.8479464,3172,66,261,1232,388,-1,,-1,
1_2_LE07_106061_20050523_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,544,,0,,0,515,,-1.9419410766299214,132.26445656962534,0.8666667,0.75510204,2408,66,336,635,172,-1,,-1,
1_2_LE07_106061_20050523_00003754d659e070befb_0,15. Logpond,3,,,587,,0,,0,676,,-1.9338000537457258,132.2596196201072,0.77353024,0.7597701,3062,66,418,1101,391,-1,,-1,
1_2_LE07_106061_20050523_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,585,,0,,0,582,,-1.7796025821948491,132.4915818908765,0.7624956,0.7009921,2486,66,437,995,335,-1,,-1,
1_2_LE07_106061_20050523_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,732,,0,,0,765,,-1.7738508580998293,132.44982230489956,0.67450494,0.6469872,2706,66,580,1201,526,-1,,-1,
1_2_LE07_106061_20051115_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,634,,0,,0,838,,-1.9522773514017462,132.28545711391885,0.70759976,0.7303523,3831,66,597,1565,656,-1,,-1,
1_2_LE07_106061_20051115_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,633,,0,,0,777,,-1.9419410766299214,132.26445656962534,0.737365,0.74150246,4022,66,597,1451,608,-1,,-1,
1_2_LE07_106061_20051115_00003754d659e070befb_0,15. Logpond,3,,,671,,0,,0,837,,-1.9338000537457258,132.2596196201072,0.6908388,0.7161975,3719,66,615,1588,680,-1,,-1,
1_2_LE07_106061_20051115_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,485,,0,,0,515,,-1.856418232236063,132.3602441180917,0.5879148,0.5879148,1603,66,416,809,416,-1,,-1,
1_2_LE07_106061_20051115_00002f64e70a109476cd_0,2.Primary Forest,13,,,2102,,0,,0,2260,,-1.8373459775875856,132.4826097255928,0.30588925,0.33643177,4457,66,2213,3237,2369,-1,,-1,
1_2_LE07_106061_20051115_0000a69817a0d03f0d28_0,1. Hexagon,12,,,1193,,0,,0,1410,,-1.8332771579548741,132.4815375077037,0.44859597,0.43296602,3121,66,1235,1705,1188,-1,,-1,
1_2_LE07_106061_20051115_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,2086,,0,,0,2243,,-1.810762802427502,132.4753709008544,0.28746277,0.26343125,3892,66,2269,2920,2154,-1,,-1,
1_2_LE07_106061_20051115_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,448,,0,,0,562,,-1.8150562601663174,132.4435674324161,0.6968382,0.7230091,2737,66,440,1247,489,-1,,-1,
1_2_LE07_106061_20051115_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,488,,0,,0,604,,-1.8093656590016032,132.4460006164793,0.71393263,0.7155226,2774,66,460,1062,463,-1,,-1,
1_2_LE07_106061_20051115_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,467,,0,,0,637,,-1.778063770307192,132.36116629928372,0.7258106,0.76363164,3380,66,453,1451,537,-1,,-1,
1_2_LE07_106061_20060102_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,515,,0,,0,822,,-1.96773324672283,132.2870489423641,0.6069742,0.7593955,4424,66,605,2233,1082,-1,,-1,
1_2_LE07_106061_20060102_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,177,,0,,0,317,,-1.8596514166178884,132.3467665889175,0.7194474,0.8835856,2427,66,150,1082,396,-1,,-1,
1_2_LE07_106061_20060102_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,160,,0,,0,351,,-1.856418232236063,132.3602441180917,0.6835398,0.859265,2378,66,180,1175,447,-1,,-1,
1_2_LE07_106061_20060102_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,225,,0,,0,394,,-1.9222411418124734,132.3213422330717,0.71694154,0.8370228,2863,66,254,1368,472,-1,,-1,
1_2_LE07_106061_20060102_00006eab9daa22078f4b_0,5.Logpond,16,,,279,,0,,0,554,,-1.8614208172689384,132.44269301523997,0.62286645,0.75556856,2995,66,417,1786,696,-1,,-1,
1_2_LE07_106061_20060102_00002f64e70a109476cd_0,2.Primary Forest,13,,,154,,0,,0,319,,-1.8373459775875856,132.4826097255928,0.74521357,0.8407767,2370,66,205,1030,346,-1,,-1,
1_2_LE07_106061_20060102_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,154,,0,,0,359,,-1.8311022153793304,132.47749839139112,0.75905293,0.82646424,2526,66,240,1031,346,-1,,-1,
1_2_LE07_106061_20060102_0000a69817a0d03f0d28_0,1. Hexagon,12,,,173,,0,,0,359,,-1.8332771579548741,132.4815375077037,0.7104539,0.8476969,2487,66,205,1030,421,-1,,-1,
1_2_LE07_106061_20060102_0000986f749581a25612_0,21. Swamp,8,,,721,,0,,0,1063,,-2.010231093443732,132.41228650285314,0.6151928,0.6432475,4210,66,914,2036,1003,-1,,-1,
1_2_LE07_106061_20060102_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,192,,0,,0,301,,-1.810762802427502,132.4753709008544,0.7523264,0.8701299,2448,66,170,984,346,-1,,-1,
1_2_LE07_106061_20060102_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,227,,0,,0,321,,-1.7796025821948491,132.4915818908765,0.745991,0.83732706,2722,66,241,1220,396,-1,,-1,
1_2_LE07_106061_20060102_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,103,,0,,0,222,,-1.7738508580998293,132.44982230489956,0.7647059,0.852552,1470,66,117,583,196,-1,,-1,
1_2_LE07_106061_20060102_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,191,,0,,0,340,,-1.8150562601663174,132.4435674324161,0.74920833,0.8725424,2762,66,188,1220,396,-1,,-1,
1_2_LE07_106061_20060102_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,192,,0,,0,359,,-1.8093656590016032,132.4460006164793,0.73955935,0.84449095,2645,66,223,1126,396,-1,,-1,
1_2_LE07_106061_20060102_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,192,,0,,0,340,,-1.778063770307192,132.36116629928372,0.7364393,0.8536412,2609,66,206,1150,396,-1,,-1,
1_2_LE07_106061_20060408_00009419fece5e331603_0,14. Swamp,2,,,151,,0,,0,309,,-1.962265062279016,132.2590346879042,0.819729,0.8900164,2887,66,168,912,286,-1,,-1,
1_2_LE07_106061_20060408_0000d98315eff5da7304_0,19. Network of canals,7,,,208,,0,,0,370,,-1.9576647172733035,132.26416171366736,0.7564997,0.8399203,2770,66,241,981,384,-1,,-1,
1_2_LE07_106061_20060408_00003754d659e070befb_0,15. Logpond,3,,,414,,0,,0,645,,-1.9338000537457258,132.2596196201072,0.6510007,0.77171814,3671,66,473,1635,776,-1,,-1,
1_2_LE07_106061_20060408_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,160,,0,,0,339,,-1.8596514166178884,132.3467665889175,0.73193717,0.8303209,2481,66,230,1139,384,-1,,-1,
1_2_LE07_106061_20060408_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,174,,0,,0,367,,-1.8883958942278662,132.3502262473484,0.8093076,0.8605194,3188,66,239,1230,336,-1,,-1,
1_2_LE07_106061_20060408_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,169,,0,,0,410,,-1.9285705587739872,132.38115350838828,0.69807565,0.82655245,2559,66,243,1163,455,-1,,-1,
1_2_LE07_106061_20060408_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,176,,0,,0,319,,-1.8441155810000651,132.4761327285383,0.70504427,0.82447463,2214,66,213,977,383,-1,,-1,
1_2_LE07_106061_20060408_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,161,,0,,0,396,,-1.8311022153793304,132.47749839139112,0.75488,0.85520977,2742,66,214,1161,383,-1,,-1,
1_2_LE07_106061_20060408_0000a69817a0d03f0d28_0,1. Hexagon,12,,,199,,0,,0,359,,-1.8332771579548741,132.4815375077037,0.7423478,0.8355776,2590,66,232,1092,383,-1,,-1,
1_2_LE07_106061_20060408_0000986f749581a25612_0,21. Swamp,8,,,244,,0,,0,592,,-2.010231093443732,132.41228650285314,0.7511216,0.83882964,3708,66,325,1549,527,-1,,-1,
1_2_LE07_106061_20060408_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,156,,0,,0,328,,-1.7796025821948491,132.4915818908765,0.72085047,0.850295,2509,66,203,1159,407,-1,,-1,
1_2_LE07_106061_20060408_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,195,,0,,0,376,,-1.7738508580998293,132.44982230489956,0.74458736,0.82654405,2780,66,264,1298,407,-1,,-1,
1_2_LE07_106061_20060408_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,414,,0,,0,600,,-1.8093656590016032,132.4460006164793,0.6226415,0.7294333,3311,66,518,1621,770,-1,,-1,
1_2_LE07_106061_20060408_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,206,,0,,0,448,,-1.7873378005643281,132.39995382514022,0.7422653,0.8508145,3238,66,261,1461,479,-1,,-1,
1_2_LE07_106061_20060408_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,185,,0,,0,331,,-1.778063770307192,132.36116629928372,0.73918617,0.8697899,2714,66,189,1163,407,-1,,-1,
1_2_LE07_106061_20060510_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,576,,0,,0,910,,-1.96773324672283,132.2870489423641,0.55005306,0.6750764,4382,66,850,2845,1272,-1,,-1,
1_2_LE07_106061_20060510_00009419fece5e331603_0,14. Swamp,2,,,20000,,0,,0,20000,,-1.962265062279016,132.2590346879042,0.283303,-0.44118178,7755,66,20000,20000,4331,-1,,-1,
1_2_LE07_106061_20060510_0000d98315eff5da7304_0,19. Network of canals,7,,,2842,,0,,0,3023,,-1.9576647172733035,132.26416171366736,0.27504507,0.23666792,4951,66,3056,3632,2815,-1,,-1,
1_2_LE07_106061_20060510_00003754d659e070befb_0,15. Logpond,3,,,424,,0,,0,625,,-1.9338000537457258,132.2596196201072,0.71999115,0.80321,3876,66,423,1673,631,-1,,-1,
1_2_LE07_106061_20060510_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,3405,,0,,0,3888,,-1.8596514166178884,132.3467665889175,0.2733813,0.171337,5664,66,4007,4122,3232,-1,,-1,
1_2_LE07_106061_20060510_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,1833,,0,,0,2091,,-1.8883958942278662,132.3502262473484,0.31241956,0.32801563,4079,66,2064,2786,2137,-1,,-1,
1_2_LE07_106061_20060510_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,312,,0,,0,408,,-1.9285705587739872,132.38115350838828,0.73524153,0.7290553,1940,66,304,735,296,-1,,-1,
1_2_LE07_106061_20060510_00006eab9daa22078f4b_0,5.Logpond,16,,,467,,0,,0,850,,-1.8614208172689384,132.44269301523997,0.5910503,0.67758846,3840,66,738,2322,987,-1,,-1,
1_2_LE07_106061_20060510_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,314,,0,,0,409,,-1.8441155810000651,132.4761327285383,0.69668245,0.77165073,2506,66,323,1124,448,-1,,-1,
1_2_LE07_106061_20060510_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,1608,,0,,0,1845,,-1.8311022153793304,132.47749839139112,0.339149,0.33819604,3761,66,1860,2762,1856,-1,,-1,
1_2_LE07_106061_20060510_0000a69817a0d03f0d28_0,1. Hexagon,12,,,289,,0,,0,468,,-1.8332771579548741,132.4815375077037,0.71272844,0.7753406,2671,66,338,1174,448,-1,,-1,
1_2_LE07_106061_20060510_0000986f749581a25612_0,21. Swamp,8,,,2279,,0,,0,2461,,-2.010231093443732,132.41228650285314,0.3128443,0.29021227,4528,66,2491,3180,2370,-1,,-1,
1_2_LE07_106061_20060510_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,1045,,0,,0,1288,,-1.810762802427502,132.4753709008544,0.4941502,0.48216924,3512,66,1227,2003,1189,-1,,-1,
1_2_LE07_106061_20060510_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,223,,0,,0,371,,-1.7796025821948491,132.4915818908765,0.70438796,0.8228652,2583,66,251,1197,448,-1,,-1,
1_2_LE07_106061_20060510_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,255,,0,,0,429,,-1.7738508580998293,132.44982230489956,0.6665656,0.78971356,2749,66,323,1296,550,-1,,-1,
1_2_LE07_106061_20060510_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,1516,,0,,0,1721,,-1.8150562601663174,132.4435674324161,0.344692,0.3740195,3591,66,1636,2416,1750,-1,,-1,
1_2_LE07_106061_20060510_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,243,,0,,0,476,,-1.8093656590016032,132.4460006164793,0.73915577,0.8235653,2987,66,289,1246,448,-1,,-1,
1_2_LE07_106061_20060510_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,2797,,0,,0,2895,,-1.7873378005643281,132.39995382514022,0.1973165,0.21230687,4551,66,2957,3657,3051,-1,,-1,
1_2_LE07_106061_20060510_0000213085169ff27d6b_0,"10. Primary forest, Global Forest Watch, Indonesia 2000",21,,,2875,,0,,0,3041,,-1.778063770307192,132.36116629928372,0.24735558,0.20188162,4599,66,3054,3564,2775,-1,,-1,
1_1_LT05_106061_20060518_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,205,,0,,0,429,,-1.9522773514017462,132.28545711391885,0.77820903,0.8346682,3207,66,289,1210,400,-1,,-1,
1_1_LT05_106061_20060518_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,1665,,0,,0,1979,,-1.96773324672283,132.2870489423641,0.3587809,0.42808273,4592,66,1839,3388,2167,-1,,-1,
1_1_LT05_106061_20060518_00009419fece5e331603_0,14. Swamp,2,,,327,,0,,0,428,,-1.962265062279016,132.2590346879042,0.71530247,0.69585615,2169,66,389,806,360,-1,,-1,
1_1_LT05_106061_20060518_0000d98315eff5da7304_0,19. Network of canals,7,,,368,,0,,0,511,,-1.9576647172733035,132.26416171366736,0.7657494,0.81784123,3882,66,389,1399,515,-1,,-1,
1_1_LT05_106061_20060518_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,284,,0,,0,469,,-1.9419410766299214,132.26445656962534,0.8601433,0.8276281,3764,66,355,1237,283,-1,,-1,
1_1_LT05_106061_20060518_00003754d659e070befb_0,15. Logpond,3,,,162,,0,,0,177,,-1.9338000537457258,132.2596196201072,0.8258373,0.77488375,954,66,121,320,91,-1,,-1,
1_1_LT05_106061_20060518_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,252,,0,,0,432,,-1.8596514166178884,132.3467665889175,0.7804878,0.8181818,2920,66,292,1155,360,-1,,-1,
1_1_LT05_106061_20060518_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,1969,,0,,0,2053,,-1.856418232236063,132.3602441180917,0.46554366,0.31433475,3828,66,1997,2308,1396,-1,,-1,
1_1_LT05_106061_20060518_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,290,,0,,0,348,,-1.8883958942278662,132.3502262473484,0.6374119,0.6280255,1278,66,292,563,283,-1,,-1,
1_1_LT05_106061_20060518_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,226,,0,,0,429,,-1.9222411418124734,132.3213422330717,0.729963,0.81266147,2806,66,290,1263,438,-1,,-1,
1_1_LT05_106061_20060518_00006eab9daa22078f4b_0,5.Logpond,16,,,375,,0,,0,720,,-1.8614208172689384,132.44269301523997,0.6569714,0.7172249,3589,66,591,1984,743,-1,,-1,
1_1_LT05_106061_20060518_0000986f749581a25612_0,21. Swamp,8,,,413,,0,,0,720,,-2.010231093443732,132.41228650285314,0.7397049,0.76575774,3950,66,524,1665,591,-1,,-1,
1_1_LT05_106061_20060518_0000d1c2fa9556d6fda9_0,6.Primary Forest,17,,,1057,,0,,0,1290,,-1.810762802427502,132.4753709008544,0.47513482,0.5458351,3693,66,1085,2140,1314,-1,,-1,
1_1_LT05_106061_20060518_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,293,,0,,0,324,,-1.7796025821948491,132.4915818908765,0.7970588,0.7415677,1833,66,272,696,207,-1,,-1,
1_1_LT05_106061_20060518_0000f3e146c30884b62d_0,25. Ikana customary land rights conflict,25,,,366,,0,,0,563,,-1.7738508580998293,132.44982230489956,0.7405476,0.72147,2670,66,432,1232,398,-1,,-1,
1_1_LT05_106061_20060518_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,242,,0,,0,438,,-1.8150562601663174,132.4435674324161,0.75121254,0.8052941,3069,66,331,1286,436,-1,,-1,
1_1_LT05_106061_20060518_000077457b35ab3d5190_0,9. Primary Forest cleared in 2015,20,,,242,,0,,0,316,,-1.8093656590016032,132.4460006164793,0.82441556,0.7657114,1756,66,233,509,169,-1,,-1,
1_1_LT05_106061_20060603_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,504,,0,,0,608,,-1.9414590160791922,132.3016416740556,0.69608825,0.7573396,3382,66,467,1514,606,-1,,-1,
1_1_LT05_106061_20060603_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,363,,0,,0,485,,-1.9522773514017462,132.28545711391885,0.7579515,0.79768467,3261,66,367,1349,449,-1,,-1,
1_1_LT05_106061_20060603_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,180,,0,,0,278,,-1.96773324672283,132.2870489423641,0.71794873,0.73182553,1072,66,166,418,176,-1,,-1,
1_1_LT05_106061_20060603_00009419fece5e331603_0,14. Swamp,2,,,342,,0,,0,444,,-1.962265062279016,132.2590346879042,0.80255234,0.83660454,3743,66,333,1076,410,-1,,-1,
1_1_LT05_106061_20060603_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,362,,0,,0,526,,-1.9419410766299214,132.26445656962534,0.8275782,0.8296984,3943,66,367,1322,372,-1,,-1,
1_1_LT05_106061_20060603_00003754d659e070befb_0,15. Logpond,3,,,342,,0,,0,568,,-1.9338000537457258,132.2596196201072,0.80250484,0.8365644,3742,66,333,1404,410,-1,,-1,
1_1_LT05_106061_20060603_00006eab9daa22078f4b_0,5.Logpond,16,,,420,,0,,0,729,,-1.8614208172689384,132.44269301523997,0.66720444,0.7302081,3617,66,564,2031,722,-1,,-1,
1_2_LE07_106061_20060713_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,196,,0,,0,330,,-1.856418232236063,132.3602441180917,0.76035744,0.8333333,2167,66,197,929,295,-1,,-1,
1_2_LE07_106061_20060713_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,215,,0,,0,305,,-1.8883958942278662,132.3502262473484,0.83735967,0.87695515,2700,66,177,903,239,-1,,-1,
1_2_LE07_106061_20060713_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,323,,0,,0,423,,-1.9222411418124734,132.3213422330717,0.74760664,0.8182916,3012,66,301,1249,435,-1,,-1,
1_2_LE07_106061_20060713_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,240,,0,,0,422,,-1.8441155810000651,132.4761327285383,0.7482993,0.8315517,2827,66,260,1219,407,-1,,-1,
1_2_LE07_106061_20060713_00002f64e70a109476cd_0,2.Primary Forest,13,,,301,,0,,0,422,,-1.8373459775875856,132.4826097255928,0.7695338,0.8111559,2695,66,281,1086,351,-1,,-1,
1_2_LE07_106061_20060713_0000b270b7e882c886f9_0,"4.Land cleared,Apr2014",15,,,197,,0,,0,399,,-1.8311022153793304,132.47749839139112,0.798372,0.8582983,2872,66,219,1167,322,-1,,-1,
1_2_LE07_106061_20060713_0000a69817a0d03f0d28_0,1. Hexagon,12,,,218,,0,,0,376,,-1.8332771579548741,132.4815375077037,0.7575369,0.82666665,2740,66,260,1140,378,-1,,-1,
1_2_LE07_106061_20060713_0000906ad230d00beb89_0,7.Primary Forest 2016,18,,,196,,0,,0,306,,-1.7796025821948491,132.4915818908765,0.7799795,0.8587228,2605,66,198,1086,322,-1,,-1,
1_2_LE07_106061_20060713_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,325,,0,,0,515,,-1.8150562601663174,132.4435674324161,0.71608317,0.80287355,3137,66,343,1352,519,-1,,-1,
1_2_LE07_106061_20060713_0000e1923b7b7db3c646_0,8. Primary forest cleared 2017,19,,,471,,0,,0,743,,-1.7873378005643281,132.39995382514022,0.7409539,0.7861211,4234,66,507,1854,630,-1,,-1,
1_1_LT05_106061_20060806_0000fb67a78b70d5fc4f_0,17. Disputed Land cleared 2017,4,,,285,,0,,0,387,,-1.9414590160791922,132.3016416740556,0.71763176,0.8020478,2640,66,290,1120,434,-1,,-1,
1_1_LT05_106061_20060806_0000ccb27c8f5d3ef46d_0,18. Sago Forest,6,,,246,,0,,0,468,,-1.9522773514017462,132.28545711391885,0.73455656,0.8144594,2836,66,290,1173,434,-1,,-1,
1_1_LT05_106061_20060806_0000d33652d4489c01ad_0,"20. Puragi village, land rights conflict",9,,,408,,0,,0,671,,-1.96773324672283,132.2870489423641,0.61130875,0.78473663,4303,66,519,2365,1038,-1,,-1,
1_1_LT05_106061_20060806_00009419fece5e331603_0,14. Swamp,2,,,286,,0,,0,428,,-1.962265062279016,132.2590346879042,0.8023952,0.8513583,3612,66,290,1148,396,-1,,-1,
1_1_LT05_106061_20060806_0000d98315eff5da7304_0,19. Network of canals,7,,,268,,0,,0,430,,-1.9576647172733035,132.26416171366736,0.79008746,0.8249122,3377,66,324,1226,396,-1,,-1,
1_1_LT05_106061_20060806_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,221,,0,,0,384,,-1.9419410766299214,132.26445656962534,0.77489626,0.82896847,3422,66,320,1200,434,-1,,-1,
1_1_LT05_106061_20060806_00003754d659e070befb_0,15. Logpond,3,,,277,,0,,0,422,,-1.9338000537457258,132.2596196201072,0.75079364,0.84191483,3309,66,284,1333,471,-1,,-1,
1_1_LT05_106061_20060806_00007ddfec1d5b655137_0,"12 Primary Forest, 2012",23,,,310,,0,,0,456,,-1.8596514166178884,132.3467665889175,0.729121,0.7780637,2764,66,345,1280,433,-1,,-1,
1_1_LT05_106061_20060806_0000c9d17b4ed4e94c1f_0,11. Primary forest cleared in 2015,22,,,351,,0,,0,457,,-1.856418232236063,132.3602441180917,0.71873987,0.788442,2646,66,313,1279,433,-1,,-1,
1_1_LT05_106061_20060806_0000f548dedadb3073ed_0,"23. Palm Oil Plantation, primary forest cleared in 2015",11,,,256,,0,,0,421,,-1.8883958942278662,132.3502262473484,0.77410156,0.81499857,3110,66,317,1173,396,-1,,-1,
1_1_LT05_106061_20060806_00000cff636f99017122_0,13.Disputed Land cleared in 2017,24,,,269,,0,,0,430,,-1.9222411418124734,132.3213422330717,0.70998996,0.77400345,2559,66,326,1198,434,-1,,-1,
1_1_LT05_106061_20060806_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,245,,0,,0,413,,-1.9285705587739872,132.38115350838828,0.7294158,0.80270654,2531,66,277,1120,396,-1,,-1,
1_1_LT05_106061_20060806_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,389,,0,,0,496,,-1.8150562601663174,132.4435674324161,0.71923536,0.7683564,2878,66,377,1279,470,-1,,-1,
1_2_LE07_106061_20060915_0000986f749581a25612_0,21. Swamp,8,,,441,,0,,0,824,,-2.010231093443732,132.41228650285314,0.73877704,0.79378694,4706,66,541,1963,707,-1,,-1,
1_2_LE07_106061_20060915_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,877,,0,,0,1009,,-1.8150562601663174,132.4435674324161,0.5847991,0.6474041,3649,66,781,1915,956,-1,,-1,
1_2_LE07_106061_20061001_0000d98315eff5da7304_0,19. Network of canals,7,,,423,,0,,0,585,,-1.9576647172733035,132.26416171366736,0.7837374,0.84223354,4157,66,356,1500,504,-1,,-1,
1_2_LE07_106061_20061001_0000ebdf8f3756e97b7a_0,"16. Sago 40,000ha concession",5,,,406,,0,,0,625,,-1.9419410766299214,132.26445656962534,0.7855478,0.84875304,4596,66,376,1567,552,-1,,-1,
1_2_LE07_106061_20061001_0000a256e58c14f98604_0,"22. Primary Forest, 2014",10,,,355,,0,,0,400,,-1.9285705587739872,132.38115350838828,0.786087,0.77374786,2054,66,262,868,246,-1,,-1,
1_2_LE07_106061_20061001_00001dea1f19c019a788_0,"3.Land cleared, Apr.2014",14,,,304,,0,,0,476,,-1.8441155810000651,132.4761327285383,0.719655,0.7989043,2791,66,312,1290,455,-1,,-1,
1_2_LE07_106061_20061001_0000ec6a9e696efab24e_0,24. Peat 2012,1,,,304,,0,,0,476,,-1.8150562601663174,132.4435674324161,0.70396334,0.8197524,3160,66,313,1425,549,-1,,-1,
